5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
7,5,7,6,6,6,7,7,6,6
5,1,6,4,4,4,2,6,4,3
1,3,1,2,2,2,3,2,2,1
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
2,4,2,5,5,5,4,1,5,5
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
1,3,1,2,2,2,3,2,2,1
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
7,5,7,6,6,6,7,7,6,6
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
4,6,5,3,3,3,1,5,3,2
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
10,10,10,10,10,10,10,10,10,10
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
4,6,5,3,3,3,1,5,3,2
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,4,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
1,3,1,2,2,2,3,2,2,1
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
1,3,1,2,2,2,3,2,2,1
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
1,3,1,2,2,2,3,2,2,1
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
1,3,1,2,2,2,3,2,2,1
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
3,1,3,1,1,1,5,4,1,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
1,3,1,2,2,2,3,2,2,1
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
1,3,1,2,2,2,3,2,2,1
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
3,1,3,1,1,1,5,4,1,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
3,1,3,1,1,1,5,4,1,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
1,3,1,2,2,2,3,2,2,1
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
1,3,1,2,2,2,3,2,2,1
1,3,1,2,2,2,3,2,2,1
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
7,5,7,6,6,6,7,7,6,6
5,1,6,4,4,4,2,6,4,3
3,7,4,7,7,7,6,3,7,7
3,7,4,7,7,7,6,3,7,7
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
3,1,3,1,1,1,5,4,1,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
4,6,5,3,3,3,1,5,3,2
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
3,7,4,7,7,7,6,3,7,7
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
3,1,3,1,1,1,5,4,1,3
5,1,6,4,4,4,2,6,4,3
3,1,3,1,1,1,5,4,1,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
7,5,7,6,6,6,7,7,6,6
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
4,6,5,3,3,3,1,5,3,2
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
7,5,7,6,6,6,7,7,6,6
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
2,4,2,5,5,5,4,1,5,5
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
2,4,2,5,5,5,4,1,5,5
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
1,3,1,2,2,2,3,2,2,1
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
6,2,1,2,2,2,3,2,2,4
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
5,1,6,4,4,4,2,6,4,3
